2024-06-05 15:52:05,2024-06-05 15:52:15,3
2024-06-05 15:52:10,2024-06-05 15:52:20,3
2024-06-05 15:52:15,2024-06-05 15:52:25,1
2024-06-05 15:52:20,2024-06-05 15:52:30,1
2024-06-05 15:52:25,2024-06-05 15:52:35,1
2024-06-05 15:52:30,2024-06-05 15:52:40,1
2024-06-05 15:52:35,2024-06-05 15:52:45,1
2024-06-05 15:52:40,2024-06-05 15:52:50,1
2024-06-05 15:52:45,2024-06-05 15:52:55,2
2024-06-05 15:52:50,2024-06-05 15:53,2
2024-06-05 15:52:55,2024-06-05 15:53:05,3
2024-06-05 15:53,2024-06-05 15:53:10,2
2024-06-05 15:53:05,2024-06-05 15:53:15,2
