2024-06-05 15:52:02,2024-06-05 15:52:12,6
2024-06-05 15:52:03,2024-06-05 15:52:13,3
2024-06-05 15:52:04,2024-06-05 15:52:14,3
2024-06-05 15:52:05,2024-06-05 15:52:15,3
2024-06-05 15:52:06,2024-06-05 15:52:16,3
2024-06-05 15:52:07,2024-06-05 15:52:17,3
2024-06-05 15:52:08,2024-06-05 15:52:18,3
2024-06-05 15:52:09,2024-06-05 15:52:19,3
2024-06-05 15:52:10,2024-06-05 15:52:20,3
2024-06-05 15:52:11,2024-06-05 15:52:21,3
2024-06-05 15:52:12,2024-06-05 15:52:22,1
2024-06-05 15:52:13,2024-06-05 15:52:23,1
2024-06-05 15:52:14,2024-06-05 15:52:24,1
2024-06-05 15:52:15,2024-06-05 15:52:25,1
2024-06-05 15:52:16,2024-06-05 15:52:26,1
2024-06-05 15:52:17,2024-06-05 15:52:27,1
2024-06-05 15:52:18,2024-06-05 15:52:28,1
2024-06-05 15:52:19,2024-06-05 15:52:29,1
2024-06-05 15:52:20,2024-06-05 15:52:30,1
2024-06-05 15:52:21,2024-06-05 15:52:31,1
2024-06-05 15:52:22,2024-06-05 15:52:32,2
2024-06-05 15:52:23,2024-06-05 15:52:33,1
2024-06-05 15:52:24,2024-06-05 15:52:34,1
2024-06-05 15:52:25,2024-06-05 15:52:35,1
2024-06-05 15:52:26,2024-06-05 15:52:36,1
2024-06-05 15:52:27,2024-06-05 15:52:37,1
2024-06-05 15:52:28,2024-06-05 15:52:38,1
2024-06-05 15:52:29,2024-06-05 15:52:39,1
2024-06-05 15:52:30,2024-06-05 15:52:40,1
2024-06-05 15:52:31,2024-06-05 15:52:41,1
2024-06-05 15:52:32,2024-06-05 15:52:42,1
2024-06-05 15:52:33,2024-06-05 15:52:43,1
2024-06-05 15:52:34,2024-06-05 15:52:44,1
2024-06-05 15:52:35,2024-06-05 15:52:45,1
2024-06-05 15:52:36,2024-06-05 15:52:46,1
2024-06-05 15:52:37,2024-06-05 15:52:47,1
2024-06-05 15:52:38,2024-06-05 15:52:48,1
2024-06-05 15:52:39,2024-06-05 15:52:49,1
2024-06-05 15:52:40,2024-06-05 15:52:50,1
2024-06-05 15:52:41,2024-06-05 15:52:51,2
2024-06-05 15:52:42,2024-06-05 15:52:52,2
2024-06-05 15:52:43,2024-06-05 15:52:53,2
2024-06-05 15:52:44,2024-06-05 15:52:54,2
2024-06-05 15:52:45,2024-06-05 15:52:55,2
2024-06-05 15:52:46,2024-06-05 15:52:56,2
2024-06-05 15:52:47,2024-06-05 15:52:57,2
2024-06-05 15:52:48,2024-06-05 15:52:58,2
2024-06-05 15:52:49,2024-06-05 15:52:59,2
2024-06-05 15:52:50,2024-06-05 15:53:00,2
2024-06-05 15:52:51,2024-06-05 15:53:01,2
2024-06-05 15:52:52,2024-06-05 15:53:02,2
2024-06-05 15:52:53,2024-06-05 15:53:03,3
2024-06-05 15:52:54,2024-06-05 15:53:04,3
2024-06-05 15:52:55,2024-06-05 15:53:05,3
2024-06-05 15:52:56,2024-06-05 15:53:06,3
2024-06-05 15:52:57,2024-06-05 15:53:07,3
2024-06-05 15:52:58,2024-06-05 15:53:08,2
2024-06-05 15:52:59,2024-06-05 15:53:09,2
2024-06-05 15:53:00,2024-06-05 15:53:10,2
2024-06-05 15:53:01,2024-06-05 15:53:11,2
2024-06-05 15:53:02,2024-06-05 15:53:12,2
2024-06-05 15:53:03,2024-06-05 15:53:13,2
2024-06-05 15:53:04,2024-06-05 15:53:14,2
2024-06-05 15:53:05,2024-06-05 15:53:15,2
2024-06-05 15:53:06,2024-06-05 15:53:16,2
2024-06-05 15:53:07,2024-06-05 15:53:17,2
2024-06-05 15:53:08,2024-06-05 15:53:18,5
2024-06-05 15:53:09,2024-06-05 15:53:19,6
